BillURL,SessionYr,DateAccessed,BillName,BillType,BillCat,LastChange,Stage,Sponsor1,Sponsor2,Sponsor1Inst,Sponsor2Inst,Agent,Promoter,LastStg,LastStgDate,NextStg,NextStgDate,BillTxtLnk1,BillTxtLnk2,BillTxtDate,BillTxtTitle,LatestNews,Summary,mpnameuseful,mpid_twfy,mpid_grdn,mpparty,mpmajority,mpentered,mpyearentered,mpconstituency,constid_grdn,mpmatch
http://services.parliament.uk//bills/2008-09/cityofwestminsterhl.html,2008-09,20120508,City of Westminster Bill [HL],Private Bill,PB,29.03.2012,Lords,NA,NA,NA,NA,Sharpe Pritchard,Westminster City Council,,12.11.2009,Committee stage: House of Lords,Date to be announced,,,,,," u'\n'  If you are ""specially and directly affected"" by this bill you may oppose the bill or seek its amendment before a Select Committee in either or both Houses.  If you present a ""petition"" against the bill at the appropriate times you may be able to have your views on the bill heard by the Committee (in whichever House you petition).There are specific times when petitions can be presented.     The petitioning period in the House of Lords ended on 6 February 2009.      There will be a further opportunity to petition against the Bill if it reaches the House of Commons.  If you need further information about petitioning in the House of Commons please contact the House of Commons Private Bill Office  prbohoc@parliament.uk  tel: 020 7219 3250  .      The Bill is opposed, 1 of the 3 petitions deposited against the Bill in the House of Lords remains outstanding (the petitioners who presented petition no. 2 have been found by the Committee not to have the right to be heard and petition no. 1 has been withdrawn).   to view the petitions follow the link to ""bill documents"" on the left-hand side of this page.  u'\n'  Summary of the Bill  u'\n' u'  /* Font Definitions */  @font-face \t{font-family:Wingdings; \tpanose-1:5 0 0 0 0 0 0 0 0 0; \tmso-font-charset:2; \tmso-generic-font-family:auto; \tmso-font-pitch:variable; \tmso-font-signature:0 268435456 0 0 -2147483648 0;}  /* Style Definitions */  p.MsoNormal, li.MsoNormal, div.MsoNormal \t{mso-style-parent:""""; \tmargin:0cm; \tmargin-bottom:.0001pt; \tmso-pagination:widow-orphan; \tfont-size:12.0pt; \tfont-family:""Times New Roman""; \tmso-fareast-font-family:""Times New Roman"";} @page Section1 \t{size:595.3pt 841.9pt; \tmargin:72.0pt 90.0pt 72.0pt 90.0pt; \tmso-header-margin:35.4pt; \tmso-footer-margin:35.4pt; \tmso-paper-source:0;} div.Section1 \t{page:Section1;}  /* List Definitions */  @list l0 \t{mso-list-id:325861889; \tmso-list-type:hybrid; \tmso-list-template-ids:-408279536 134807553 134807555 134807557 134807553 134807555 134807557 134807553 134807555 134807557;} @list l0:level1 \t{mso-level-number-format:bullet; \tmso-level-text:\uf0b7; \tmso-level-tab-stop:36.0pt; \tmso-level-number-position:left; \ttext-indent:-18.0pt; \tfont-family:Symbol;} ol \t{margin-bottom:0cm;} ul \t{margin-bottom:0cm;} ' u'The Bill would revise the street trading provisions in the City of Westminster Act 1999 in particular by:\xa0 '     extending the definition of street trading to include sale of motor vehicles over the internet if the vehicle is kept on the street     giving powers to the council to designate areas where news vendors’ exemption does not apply </ul> <ul><li>allowing the council to designate and alter licensable areas, and have more control over what is traded in them</li></ul> <ul><li>giving further controls to the council for dealing with itinerant ice cream vendors</li></ul> <ul><li>establishing new powers and procedures for the council to suspend vendors’ licences on the grounds of dangerous, abusive or violent behaviour.</li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/climatechangesectoraltargets.html,2008-09,20120508,Climate Change (Sectoral Targets) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,04.11.2009,Commons,Mr Martin Caton,NA,,NA,NA,NA,1st Reading: House of Commons,11.02.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/061/09061.i-i.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/061/2009061.pdf,30.04.2009,Bill as Introduced,," u'\r\n            This Bill would set energy efficiency and energy usage targets for different sectors of the economy, to be achieved by 2020. It would also set a target of 20 per cent\xa0of electricity to be generated from renewables by 2020, together with targets for microgeneration and combined heat and power generation.\r\n        '",Martin Caton,10096,886,Labour,2683,1997-05-01,1997,Gower,975,OK
http://services.parliament.uk//bills/2008-09/closedcircuittelevisionmonitoringandpromotion.html,2008-09,20120508,Closed Circuit Television (Monitoring and Promotion) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,18.11.2009,Commons,Mr Tom Harris,NA,,NA,NA,NA,1st Reading: House of Commons,27.10.2009,,,,,,,, u'\r\n            A Bill to impose a duty on public bodies to co-operate with the police and specified local authorities on the use of closed circuit television; to require certain users of CCTV to provide specified information to the police; to require insurance providers to promote the use of CCTV systems; and for connected purposes.\r\n        ',Tom Harris,10941,6371,Labour,12658,2001-06-07,2001,Glasgow South,960,OK
http://services.parliament.uk//bills/2008-09/cohabitationno2.html,2008-09,20120508,Cohabitation (No. 2) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,07.07.2009,Commons,Mary Creagh,NA,,NA,NA,NA,1st Reading: House of Commons,25.03.2009,,,,,,,, u'\r\n            A Bill to provide certain protections for persons who live together as a couple or have lived together as a couple; and for connected purposes.\r\n        ',Mary Creagh,11898,8855,Labour,1613,2005-05-05,2005,Wakefield,1393,OK
http://services.parliament.uk//bills/2008-09/cohabitationhl.html,2008-09,20120508,Cohabitation Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,13.11.2009,Lords,Lord Lester of Herne Hill,NA,,NA,NA,NA,Committee: 1st sitting: House of Lords,30.04.2009,,,http://www.publications.parliament.uk/pa/ld200809/ldbills/008/09008.i-ii.html,http://www.publications.parliament.uk/pa/ld200809/ldbills/008/2009008.pdf,12.12.2008,Bill as introduced,, u'\r\n            A Bill to provide certain protections for persons who live together as a couple or have lived together as a couple; and for connected purposes.\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/commissionforthecompact.html,2008-09,20120508,Commission for the Compact Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,20.10.2009,Commons,Tom Levitt,NA,,NA,NA,NA,1st Reading: House of Commons,19.05.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/099/09099.i-i.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/099/2009099.pdf,20.05.2009,Bill as Introduced,," u'\n'  The Compact, established in 1998, is a partnership agreement between the voluntary and community sector and Government which sets out the basic principles underpinning the relationship between both parties. It is not legally binding. In April 2007 the Commission for the Compact was established to oversee the operation of the Compact and the accompanying codes of practice. Its work includes promoting awareness and implementation of the Compact, undertaking research and policy projects, and exploring key themes that affect the relationship between the statutory and voluntary sectors. It is not a regulatory body and does not have any legal powers.   The Bill would place the Commission for the Compact on a statutory basis. It would also give the Commission new powers of investigation where there have been breaches of Compact agreements, access to relevant information, and the ability to impose a duty on others to co-operate with its investigations.  u'\n'",Tom Levitt,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2008-09/commonlandandrepealofinclosureacts.html,2008-09,20120508,Common Land and Repeal of Inclosure Acts Bill,Private Members' Bill (Presentation Bill),PMB-C,23.10.2009,Commons,Barry Sheerman,NA,,NA,NA,NA,1st Reading: House of Commons,16.07.2009,,,,,,,, u'\r\n            A Bill to reinstate rights of common and reopen common land; to repeal the Inclosure Acts; and for connected purposes\r\n        ',Barry Sheerman,10534,4719,Labour,4472,1979-05-03,1979,Huddersfield,1033,OK
http://services.parliament.uk//bills/2008-09/communityamateursportsclubssupporthl.html,2008-09,20120508,Community Amateur Sports Clubs (Support) Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,13.11.2009,Lords,Lord Addington,NA,,NA,NA,NA,2nd Reading: House of Lords,08.05.2009,,,http://www.publications.parliament.uk/pa/ld200809/ldbills/014/09014.1-i.html,http://www.publications.parliament.uk/pa/ld200809/ldbills/014/2009014.pdf,14.01.2009,Bill as introduced,, u'\r\n            To make provision in respect of Community Amateur Sports Clubs; and for connected purposes.\r\n\r\n\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/companiesremunerationreportshl.html,2008-09,20120508,Companies’ Remuneration Reports Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,09.11.2009,Commons,Lord Gavron,NA,,NA,NA,NA,1st Reading: House of Commons,28.10.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/156/09156.i-i.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/156/2009156.pdf,29.10.2009,Bill as brought from the Lords,, u'\r\n            To make provision about remuneration reports in public quoted company accounts and reports.\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/consolidatedfund.html,2008-09,20120508,Consolidated Fund Act,Government Bill,G,12.03.2009,Royal Assent,Mr Stephen Timms,Lord Davies of Oldham,HM Treasury,HM Treasury,NA,NA,Royal Assent,18.12.2008,,,,,,,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/consolidatedfundappropriation.html,2008-09,20120508,Consolidated Fund (Appropriation) Act,Government Bill,G,02.11.2010,Royal Assent,Mr Stephen Timms,Lord Davies of Oldham,HM Treasury,HM Treasury,NA,NA,Royal Assent,12.03.2009,,,http://www.opsi.gov.uk/acts/acts2009/ukpga_20090002_en_1,http://www.opsi.gov.uk/acts/acts2009/pdf/ukpga_20090002_en.pdf,16.03.2009,Appropriation Act 2009 c.2,," u'\n'  The Bill provides parliamentary authority for funds requested by the Government. It is part of the supply procedure, which is how Parliament grants the Government’s requests for resources.    Two Consolidated Fund (Appropriation) Bills are passed each year, in March and July. They are sometimes referred to simply as Appropriation Bills. These, together with the Consolidated Fund Bill, provide authorisation from Parliament for the resources sought by the Government. Proceedings on the Bill are formal – there is no debate and the Bill goes through ‘on the nod’.   Key areas    Authorises provision sought in the Spring Supplementary Estimates for 2008/09 and the Statement of Excesses for 2007/08  Authorises the release of money from the Consolidated Fund, which is the Government’s bank account</li><li>Places limits on the purposes for which the money may be spent.</li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/consolidatedfundappropriationno2.html,2008-09,20120508,Consolidated Fund (Appropriation) (No.2) Act,Government Bill,G,27.10.2009,Royal Assent,Stephen Timms,NA,HM Treasury,NA,NA,NA,Royal Assent,21.10.2009,,,http://www.opsi.gov.uk/acts/acts2009/ukpga_20090009_en_1,http://www.opsi.gov.uk/acts/acts2009/pdf/ukpga_20090009_en.pdf,21.07.2009,Appropriation (No. 2) Act 2009 c.9,," u'\n'  The Bill provides Parliamentary authority for funds requested by the Government. It is part of ‘supply procedure’, which is how Parliament grants the Government’s requests for resources. Two Consolidated Fund (Appropriation) Bills are passed each year, in March and July. They are sometimes referred to simply as ‘Appropriation Bills’. These, together with the Consolidated Fund Bill, provide authorisation from Parliament for the resources sought by the Government. Proceedings on the Bill are formal - there is no debate and the Bill goes through ‘on the nod’. Once passed, the Bill becomes the Appropriation (No. 2) Act.   Key areas    Authorises provision sought in the Main Estimates (and any Summer Supplementary Estimates) for 2009-10, less that already allocated in the Vote on Account  Authorises the release of money from the Consolidated Fund, which is the Government’s bank account  Places limits on the purposes for which the money may be spent.</li></ul> <p> </p> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/constitutionalreformhl.html,2008-09,20120508,Constitutional Reform Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,13.11.2009,Lords,Lord Willoughby de Broke,NA,,NA,NA,NA,1st Reading: House of Lords,02.06.2009,,,http://www.publications.parliament.uk/pa/ld200809/ldbills/050/2009050.pdf,,03.06.2009,,, u'\r\n            To repeal the European Communities Act 1972 and the Human Rights Act 1998; to introduce binding referendum powers at national and local level; to require the approval of Parliament to enter into international treaties and to declare war; to make provision about the work of Parliament; to devolve legislative responsibility for certain policy areas to local authorities; and for connected purposes.\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/constitutionalreformandgovernance.html,2008-09,20120508,Constitutional Reform and Governance Act,Government Bill,G,26.07.2010,Royal Assent,Jack Straw,Lord Bach,Ministry of Justice,Ministry of Justice,NA,NA,Royal Assent,08.04.2010,,,http://www.opsi.gov.uk/acts/acts2010/ukpga_20100025_en_1,http://www.opsi.gov.uk/acts/acts2010/pdf/ukpga_20100025_en.pdf,12.04.2010,Constitutional Reform and Governance Act 2010 c.25,," u'\n'  As introduced, this was a wide-ranging Bill covering a number of different policy areas. Many of the proposals had their origins in the 'Governance of Britain' Green Paper published in July 2007. The content of the Bill as introduced varied in some significant ways from its draft version. New chapters were added to the Bill and the clauses on the Attorney General which were in the draft Bill are not included. The Bill was greatly amended during its passage through Parliament, but many provisions were then removed during ‘wash-up’.   Key areas in the Bill as introduced    establishes a statutory basis for management of the civil service  introduces a new parliamentary process for the ratification of treaties  provides for the end of by-elections for hereditary peers  makes provisions to allow for the suspension, resignation and expulsion of Members of the Lords  introduces new rules on protests around Parliament  introduces new rules on time limits for human rights actions against devolved administrations</li><li>makes various provisions relating to judicial office holders, including the removal of the Prime Minister’s role in the process of appointing Supreme Court judges</li><li>establishes a new corporate structure for the National Audit Office and a limit to the term of appointment to the office of Comptroller and Auditor General</li><li>introduces measures designed to increase the transparency of financial reporting to Parliament.</li></ul> <p>During the passage of the Bill a number of clauses were added to the Bill including:</p> <ul><li>provisions on the nationality requirements for civil servants</li><li>provision for a referendum on the voting system</li><li>amendments to the Parliamentary Standards Act 2009</li><li>provisions on the tax status of MPs and Members of the House of Lords</li><li>a repeal of part of the Act of Settlement to allow non-British National peers to take their seats in the House of Lords</li><li>a requirement for returning officers to take reasonable steps to begin counting votes given on ballot papers within four hours of the close of a poll</li></ul> <p>However, during wash-up, the following were removed from the Bill:</p> <ul><li>provisions on the nationality requirements of civil servants</li><li>the provision for a referendum on the voting system</li><li>provisions for the end of the by-elections for hereditary peers</li><li>the provisions allowing for suspension, resignation and expulsion of Members of the Lords</li><li>the provisions on demonstrations in the vicinity of Parliament</li><li>the provisions on human rights claims against devolved administrations</li><li>provisions about courts and tribunals</li><li>provisions on National Audit<br/></li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/constitutionalrenewalhl.html,2008-09,20120508,Constitutional Renewal Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,13.11.2009,Lords,Lord Tyler,NA,,NA,NA,NA,1st Reading: House of Lords,31.03.2009,,,http://www.publications.parliament.uk/pa/ld200809/ldbills/034/09034.i-iv.html,http://www.publications.parliament.uk/pa/ld200809/ldbills/034/2009034.pdf,01.04.2009,Bill as introduced,, u'\r\n            To repeal sections 132 to 138 of the Serious Organised Crime and Police Act 2005; to make provision relating to the Attorney General; to make provision relating to the ratification of treaties and to participation in armed conflict by the United Kingdom; to make provision relating to the civil service; to make provision relating to parliamentary general elections; to make provision relating to the conduct of members of Parliament; and for connected purposes.\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/cooperativeandcommunitybenefitsocietiesandcreditunions.html,2008-09,20120508,Co-operative and Community Benefit Societies and Credit Unions Bill,Private Members' Bill (Ballot Bill),PMB-C,13.11.2009,Lords,Malcolm Wicks,NA,,NA,NA,NA,2nd Reading: House of Lords,10.07.2009,,,http://www.publications.parliament.uk/pa/ld200809/ldbills/053/09053.i-i.html,http://www.publications.parliament.uk/pa/ld200809/ldbills/053/2009053.pdf,18.06.2009,Bill as brought from the House of Commons on 15 June 2009,," u'\n'  The purpose of the Bill is to reform the law governing industrial and provident societies.    Key areas     Requires new industrial and provident societies other than credit unions to be registered as co-operative or community benefit societies </li><li>Renames the Industrial and Provident Societies Acts</li><li>Applies the Company Directors Disqualification Act 1986 to industrial and provident societies</li><li>Gives the Treasury powers to apply company law on investigation of companies, company names and dissolution and restoration to the register to industrial and provident societies </li><li>Gives the Treasury powers to make provisions for credit unions corresponding to provisions applying to building societies.</li></ul> u'\n'",Malcolm Wicks,10633,5515,Labour,16483,1992-04-09,1992,Croydon North,855,OK
http://services.parliament.uk//bills/2008-09/coronersandjustice.html,2008-09,20120508,Coroners and Justice Act,Government Bill,G,20.11.2009,Royal Assent,Jack Straw,Lord Bach,Ministry of Justice,Ministry of Justice,NA,NA,Royal Assent,12.11.2009,,,,,,,," u'\n'  The introduction of this Bill follows a number of separate reviews of the law on coroners and justice.    Key areas     Reforms the law relating to death certification and coroners, requiring some inquests to be heard without a jury  Amends the defences of diminished responsibility and provocation in homicide cases  Simplifies language in the offence of assisting or encouraging suicide</li><li>Removes an exemption for ‘discussion or criticism’ in the new offence of inciting hatred on grounds of sexual orientation</li><li>Extends the law proscribing possession of child pornography to include non‑photographic images </li><li>Increases flexibility in the help given to vulnerable witnesses giving evidence</li><li>Changes rules on live links for defendants</li><li>Reforms the system of granting bail in murder cases </li><li>Makes changes to legal aid </li><li>Introduces measures to prevent offenders profiting from accounts of their crimes. </li></ul> u'After the Committee Stage of the Bill, the Government made announcements in relation to two of the provisions in the Bill. It confirmed that clause 152 (now clause 154), which would enable Ministers to make information-sharing orders, would be withdrawn. It also announced the tabling of Government amendments for Report Stage to recast the provision which would exclude juries from some inquests.' <br/> u'\xa0\r\n        '",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/corporationtax.html,2008-09,20120508,Corporation Tax Act,Government Bill,G,16.10.2009,Royal Assent,Alistair Darling,Lord Myners,HM Treasury,HM Treasury,NA,NA,Royal Assent,26.03.2009,,,http://www.opsi.gov.uk/acts/acts2009/ukpga_20090004_en_1,http://www.opsi.gov.uk/acts/acts2009/pdf/ukpga_20090004_en.pdf,26.03.2009,Corporation Tax Act 2009 c.4,," u'\n'  The main purpose of the Bill is to rewrite the charge to corporation tax and the primary corporation tax legislation used by companies in computing their income.   This is the fifth Bill produced by the Tax Law Rewrite Project; the Bill rewrites the law without changing its general effect.    Rewrite Bills are subject to a streamlined procedure for Parliamentary scrutiny: they are introduced in the House of Commons, referred to a Second Reading Committee, and then to a Joint Committee of both Houses.  u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/counciltaxrebate.html,2008-09,20120508,Council Tax Rebate Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,20.10.2009,Commons,Joan Ryan,NA,,NA,NA,NA,1st Reading: House of Commons,31.03.2009,,,,,,,, u'\r\n            A Bill to rename council tax benefit council tax rebate; and for connected purposes.\r\n\r\n        ',Joan Ryan,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2008-09/criminalinjuriescompensationschemereview.html,2008-09,20120508,Criminal Injuries Compensation Scheme (Review) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,28.10.2009,Commons,Frank Field,NA,,NA,NA,NA,1st Reading: House of Commons,14.07.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/133/09133.i-i.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/133/2009133.pdf,09.10.2009,Bill as introduced,," u'\n'  The Bill would establish a Commission to review the operation of the Criminal Injuries Compensation Scheme in the context of terrorist attacks. The Commission’s role would be to consider whether the Scheme’s current cap of £250,000 should be removed in respect of UK nationals who are victims of terrorism. The Bill would require:    the Commission to review the Scheme’s operation in respect of the payment of compensation to UK nationals who are the victims of terrorist acts (whether committed in the UK or overseas) and the financial costs incurred by them  the Commission to submit a report to the Secretary of State setting out its recommendations for any amendments to the Scheme</li><li>the Secretary of State to lay the report before Parliament and to make a motion in the Commons relating to the report within three months of the date on which it was laid.</li></ul> u'\n'",Frank Field,10197,1704,Labour,15395,1979-05-03,1979,Birkenhead,713,OK
http://services.parliament.uk//bills/2008-09/crownemploymentnationality.html,2008-09,20120508,Crown Employment (Nationality)  Bill,Private Members' Bill (Presentation Bill),PMB-C,09.11.2009,Commons,Mr Andrew Dismore,NA,,NA,NA,NA,Report stage: House of Commons,16.10.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/141/09141.i-i.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/141/2009141.pdf,16.07.2009,Bill as Amended in Public Bill Committee,," u'\r\n            The Bill would remove nationality restrictions from employment in the civil service. These restrictions date back to section 3 of the Act of Settlement 1701. The provisions would open up all employment under the Crown to all nationalities, subject to certain positions selected by Ministers which would require restrictions. The Bill does not deal with work permits and does not affect requirements for non-UK nationals to obtain leave to work in the UK.\r\n        '",Andrew Dismore,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2008-09/damagesasbestosrelatedconditions.html,2008-09,20120508,Damages (Asbestos-Related Conditions)  Bill,Private Members' Bill (Presentation Bill),PMB-C,13.11.2009,Lords,Mr Andrew Dismore,NA,,NA,NA,NA,1st Reading: House of Lords,19.10.2009,,,http://www.publications.parliament.uk/pa/ld200809/ldbills/072/09072.i-i.html,http://www.publications.parliament.uk/pa/ld200809/ldbills/072/2009072.pdf,20.10.2009,Bill as Brought from the Commons on 19th October 2009,," u'\n'  The Bill would treat certain asbestos-related conditions as actionable personal injuries. Those suffering from asbestos-related pleural plaques or asbestosis would therefore be able to claim damages against the person causing them. The provisions would not affect the legislation determining liability for personal injury.    Key areas     someone suffering from pleural thickening or asbestosis would not have to prove that asbestos-related condition was causing impairment of their physical condition to claim damages on the basis of personal injury <br/></li><li>Someone seeking a particular level of damages on the basis of physical impairment would have to prove that level of injury <br/></li><li>The legislation would have retrospective effect, except in cases where claims had already been settled or legal proceedings already commenced.</li></ul> u'\n'",Andrew Dismore,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2008-09/dangerousdogsamendment.html,2008-09,20120508,Dangerous Dogs (Amendment) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,04.11.2009,Commons,Angela C. Smith,NA,,NA,NA,NA,1st Reading: House of Commons,01.07.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/128/09128.i-i.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/128/2009128.pdf,14.10.2009,Bill as Introduced,, u'\r\n            This Bill would amend the Dangerous Dogs Act 1991 and extend the offence of having a dog dangerously out of control to cover private property as well as public places.\r\n        ',Angela C. Smith,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2008-09/developingcountrydebtrestrictionofrecovery.html,2008-09,20120508,Developing Country Debt (Restriction of Recovery) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,20.10.2009,Commons,Sally Keeble,NA,,NA,NA,NA,1st Reading: House of Commons,06.05.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/091/09091.i-i.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/091/2009091.pdf,08.05.2009,Bill as Introduced,," u'\n'  The Bill seeks to regulate the recovery of sovereign debts of developing (low and middle income) countries that have defaulted on their external debt. It targets ‘vulture funds’, which buy up defaulted sovereign debt at a discounted rate then attempt to recover the full amount, including fees, through the courts. The Bill would:    limit the maximum recoverable amount to that initially paid for the debt, plus interest or charges as specified in the Bill  <li>introduce reporting requirements, with institutions requiring UK courts’ permission (copied to the UK Government and UK-based representative of the country concerned) before recovery proceedings for defaulted debt can begin<br/></li><li>require institutions to disclose beneficiaries of recovery proceedings <br/></li><li>require a vulture fund to declare payments or gifts given by it or its colleagues to the developing country’s Government.</li></ul> u'\n'",Sally Keeble,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2008-09/disabledpersonsindependentlivinghl.html,2008-09,20120508,Disabled Persons (Independent Living) Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,20.10.2009,Commons,Lord Ashley of Stoke,Roger Berry,,,NA,NA,1st Reading: House of Commons,03.06.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/105/09105.i-ii.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/105/2009105.pdf,04.06.2009,Bill as Brought from the Lords on 13 May 2009,, u'\r\n            To impose duties upon certain persons and bodies in respect of disabled persons; to confer certain rights upon disabled persons for independent living; to amend the Mental Health Act 1983; to amend the Health and Social Care Act 2008; and for connected purposes.\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/dogcontrolhl.html,2008-09,20120508,Dog Control Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,13.11.2009,Lords,Lord Redesdale,NA,,NA,NA,NA,2nd Reading: House of Lords,24.04.2009,,,http://www.publications.parliament.uk/pa/ld200809/ldbills/009/09009.i-i.html,http://www.publications.parliament.uk/pa/ld200809/ldbills/009/2009009.pdf,15.12.2008,Bill as introduced,, u'\r\n            To make provision about the control of dogs and their welfare; and for connected purposes.\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2008-09/drivinginstructionsuspensionandexemptionpowers.html,2008-09,20120508,Driving Instruction (Suspension and Exemption Powers)  Act,Private Members' Bill (Presentation Bill),PMB-C,20.11.2009,Royal Assent,Willie Rennie,NA,,NA,NA,NA,Royal Assent,12.11.2009,,,http://www.opsi.gov.uk/acts/acts2009/ukpga_20090017_en_1,http://www.opsi.gov.uk/acts/acts2009/pdf/ukpga_20090017_en.pdf,20.11.2009,Driving Instruction (Suspension and Exemption Powers) Act 2009,," u'\n'  The main purpose of this Bill is to address the concern that it can take a minimum of 45 days between the Registrar notifying an Approved Driving Instructor that that instructor may be removed from the Register of Approved Driving Instructors, and the removal taking effect. This has led to at least one case in which a driving instructor who had been convicted of a sexual offence involving a pupil was able to continue giving instruction while the deregistration process continued.   The Bill would enable the Registrar to suspend an instructor’s registration at the same time as informing the instructor of the proposed removal from the register. The Registrar will be able to suspend an instructor’s registration in this way only if the Registrar believes that the instructor would pose a significant threat to the safety of members of the public if the registration were not suspended.  u'\n'",Willie Rennie,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2008-09/drugsroadsidetesting.html,2008-09,20120508,Drugs (Roadside Testing)  Bill,Private Members' Bill (Presentation Bill),PMB-C,23.06.2009,Commons,Mr Christopher Chope,NA,,NA,NA,NA,1st Reading: House of Commons,26.01.2009,,,http://www.publications.parliament.uk/pa/cm200809/cmbills/047/09047.1-i.html,http://www.publications.parliament.uk/pa/cm200809/cmbills/047/2009047.pdf,13.02.2009,Bill as introduced,, u'\r\n            The Bill would make provision for roadside testing for illegal drugs.\r\n        ',Christopher Chope,10103,941,Conservative,15410,1983-06-09,1983,Christchurch,821,OK
