BillURL,SessionYr,DateAccessed,BillName,BillType,BillCat,UKPB_Bill,UKPB_Act,RoyalAssent,RoyalAssentDate,LastChange,Stage,NumberofStages,firststagedate,laststagedate,Sponsor1,Sponsor2,Sponsor1Inst,Sponsor2Inst,Agent,Promoter,LatestStg,LastStgDate,NextStg,NextStgDate,BillTxtLnk1,BillTxtLnk2,BillTxtDate,BillTxtTitle,LatestNews,Summary,mpnameuseful,mpid_twfy,mpid_grdn,mpparty,mpmajority,mpentered,mpyearentered,mpconstituency,constid_grdn,mpmatch
http://services.parliament.uk//bills/2010-12/departmentforenvironmentfoodandruralaffairsrelocationtobristol.html,2010-12,20120509,"Department for Environment, Food and Rural Affairs (Relocation to Bristol) Bill",Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,John Mann,NA,,NA,NA,NA,1st reading: House of Commons,31.01.2012,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress.," u'\r\n            A Bill to require the Secretary of State to relocate the headquarters of the Department for Environment, Food and Rural Affairs to Bristol; and for connected purposes.\r\n        '",John Mann,11093,6311,Labour,8215,2001-06-07,2001,Bassetlaw,693,OK
http://services.parliament.uk//bills/2010-12/departmentforinternationaldevelopmentrelocationtonewcastle.html,2010-12,20120509,Department for International Development (Relocation to Newcastle) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,John Mann,NA,,NA,NA,NA,1st reading: House of Commons,31.01.2012,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require the Secretary of State to relocate the headquarters of the Department for International Development to Newcastle; and for connected purposes.\r\n\r\n        ',John Mann,11093,6311,Labour,8215,2001-06-07,2001,Bassetlaw,693,OK
http://services.parliament.uk//bills/2010-12/departmentfortransportrelocationtobirmingham.html,2010-12,20120509,Department for Transport (Relocation to Birmingham) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,John Mann,NA,,NA,NA,NA,1st reading: House of Commons,31.01.2012,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require the Secretary of State to relocate the headquarters of the Department for Transport to Birmingham; and for connected purposes.\r\n\r\n        ',John Mann,11093,6311,Labour,8215,2001-06-07,2001,Bassetlaw,693,OK
http://services.parliament.uk//bills/2010-12/departmentforworkandpensionsrelocationtoleeds.html,2010-12,20120509,Department for Work and Pensions (Relocation to Leeds) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,John Mann,NA,,NA,NA,NA,1st reading: House of Commons,31.01.2012,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require the Secretary of State to relocate the headquarters of the Department for Work and Pensions to Leeds; and for connected purposes.\r\n\r\n        ',John Mann,11093,6311,Labour,8215,2001-06-07,2001,Bassetlaw,693,OK
http://services.parliament.uk//bills/2010-12/devolutiontimehl.html,2010-12,20120509,Devolution (Time) Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,Yes,No,No,NA,02.05.2012,Lords,4,Lord Tanlaw,NA,,NA,NA,NA,3rd reading: House of Lords,13.12.2011,NA,NA,http://www.publications.parliament.uk/pa/ld201011/ldbills/034/11034.1-i.html,http://www.publications.parliament.uk/pa/ld201011/ldbills/034/2011034.pdf,16.12.2010,HL Bill 34 2010-11 (as introduced),," u'\r\n            To make provision for the devolution of timescales, time zones and the subject-matter of the Summer Time Act 1972.\r\n        '",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2010-12/devolvedadministrationsarmedforcescovenantreports.html,2010-12,20120509,Devolved Administrations (Armed Forces Covenant Reports) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Jeffrey M. Donaldson,NA,,NA,NA,NA,1st reading: House of Commons,02.11.2011,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress.," u'\r\n            A Bill to impose a duty on the devolved administrations to report annually on the Military Covenant and the effects of membership, or former membership, of the armed forces on service people; and for connected purposes\r\n        '",Jeffrey M Donaldson,10172,1427,DUP,10486,1997-05-01,1997,Lagan Valley,1063,OK
http://services.parliament.uk//bills/2010-12/diabetespreventionsoftdrinks.html,2010-12,20120509,Diabetes Prevention (Soft Drinks) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Keith Vaz,NA,,NA,NA,NA,1st reading: House of Commons,18.04.2012,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to establish a programme of research into diabetes prevention; to require manufacturers of soft drinks to reduce the sugar content of soft drinks by 4 per cent; to make provision for a mechanism through which manufacturers of soft drinks are required through reinvestment of part of their profits to support the research programme from 2012; and for connected purposes\r\n        ',Keith Vaz,10614,5310,Labour,14082,1987-06-11,1987,Leicester East,1073,OK
http://services.parliament.uk//bills/2010-12/dogcontrolhl.html,2010-12,20120509,Dog Control Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,Yes,No,No,NA,02.05.2012,Commons,6,Lord Redesdale,Caroline Nokes,,,NA,NA,1st reading: House of Commons,19.12.2011,NA,NA,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0267/cbill_2010-20120267_en_1.htm,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0267/2012267.pdf,20.12.2011,Bill 267 2010-12 [as brought from the Lords],, u'\r\n            A Bill to make provision about the control of dogs; and for connected purposes.\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2010-12/dogcontrolandwelfare.html,2010-12,20120509,Dog Control and Welfare Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Andrew Rosindell,NA,,NA,NA,NA,1st reading: House of Commons,27.07.2010,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to repeal the Dangerous Dogs Act 1991; to require the introduction of compulsory microchipping of dogs; to make provision relating to the welfare of dogs and public safety around dogs; and for connected purposes.\r\n\r\n        ',Andrew Rosindell,11199,6081,Conservative,16954,2001-06-07,2001,Romford,1252,OK
http://services.parliament.uk//bills/2010-12/domesticviolencecrimeandvictimsamendment.html,2010-12,20120509,"Domestic Violence, Crime and Victims (Amendment) Act",Private Members' Bill (Ballot Bill),PMB-C,Yes,Yes,Yes,08.03.2012,09.03.2012,Royal Assent,10,Sir Paul Beresford,Lord Laming,,,NA,NA,Royal Assent,08.03.2012,NA,NA,http://www.legislation.gov.uk/ukpga/2012/4/contents/enacted/data.htm,NA,09.03.2012,"Domestic Violence, Crime and Victims (Amendment) Act 2012 c.4",," u'\n'  Section 5 of the Domestic Violence, Crime and Victims Act 2004 created an offence of causing or allowing the death of a child or vulnerable adult. The offence is limited to incidents where the victim died of an unlawful act and only applies to members of the household who had frequent contact with the victim. The household member must have either caused the victim’s death or failed to take reasonable steps to protect the victim, and the victim must have been at significant risk of serious physical harm. Only those who are 16 or over may be guilty of the offence, unless they are the mother or father of the victim.    The Bill would amend Section 5 of the Act to widen its scope to include situations where children and vulnerable adults have been seriously harmed. 'Serious harm' is defined in the 2004 Act as ""harm that amounts to grievous bodily harm for the purposes of the Offences against the Person Act 1861"".   The Bill would also make consequential amendments to Sections 6 and 7 of the Act.  u'\n'",Paul Beresford,10041,383,Conservative,15653,1992-04-09,1992,Mole Valley,1134,OK
http://services.parliament.uk//bills/2010-12/drugsroadsidetesting.html,2010-12,20120509,Drugs (Roadside Testing) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,23.06.2011,Commons,2,Mr Christopher Chope,NA,,NA,NA,NA,2nd reading: House of Commons,10.06.2011,NA,NA,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0025/cbill_2010-20120025_en_1.htm,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0025/2012025.pdf,08.06.2011,Bill 25 2010-12  (as introduced),, u'\r\n            The Bill would make provision for roadside testing for illegal drugs.\r\n        ',Christopher Chope,10103,941,Conservative,15410,1983-06-09,1983,Christchurch,821,OK
http://services.parliament.uk//bills/2010-12/education.html,2010-12,20120509,Education Act,Government Bill,G,Yes,Yes,Yes,15.11.2011,17.11.2011,Royal Assent,49,Michael Gove,Lord Hill of Oareford,Department for Education,Department for Education,NA,NA,Royal Assent,15.11.2011,NA,NA,http://www.legislation.gov.uk/ukpga/2011/21/contents/enacted/data.htm,NA,16.11.2011,Education Act 2011 c.21,," u'\n'  The Bill seeks to implement the legislative proposals in the Department for Education’s schools White Paper, 'The Importance of Teaching' and measures from the Department for Business, Innovation and Skills relating to skills and the reform of higher education funding. It is therefore a very wide-ranging Bill.    Key areas     provides for the introduction of targeted free early years care for children under compulsory school age</li><li>makes changes to provisions on school discipline and places restrictions on the public reporting of allegations made against teachers</li><li>abolishes five quangos: the General Teaching Council for England, the Training and Development Agency for Schools, the School Support Staff Negotiating Body, the Qualifications and Curriculum Development Agency and the Young Person’s Learning Agency and gives new powers to the Secretary of State as a consequence of some of these changes</li><li>removes certain duties on school governing bodies, local authorities and further education institutions, including the duty on local authorities to appoint school improvement partners</li><li>makes changes to the arrangements for setting up new schools, and amends the Academies Act 2010 to make provision for 16 to 19 academies and alternative provision academies</li><li>includes measures relating to school admissions, school meals, composition of school governing bodies, school inspection, school finance and permitted charges.</li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2010-12/educationspecialeducationalneeds.html,2010-12,20120509,Education (Special Educational Needs) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Penny Mordaunt,NA,,NA,NA,NA,Please select a Stage...: House of Commons,08.06.2011,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require the Secretary of State to increase parental involvement in provision of education for children with special educational needs; and for connected purposes.\r\n        ',Penny Mordaunt,24938,9333,Conservative,7289,2010-05-06,2010,Portsmouth North,1229,OK
http://services.parliament.uk//bills/2010-12/educationandtrainingyoungpeoplewithautism.html,2010-12,20120509,Education and Training (Young People with Autism) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Lee Scott,NA,,NA,NA,NA,1st reading: House of Commons,01.11.2011,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require the Secretary of State to make provision for the education and training of young people with autism and Asperger\u2019s syndrome; to ensure that work opportunities are provided for those young people; and for connected purposes\r\n        ',Lee Scott,11651,6169,Conservative,5404,2005-05-05,2005,Ilford North,1040,OK
http://services.parliament.uk//bills/2010-12/electorregistration.html,2010-12,20120509,Elector Registration Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Peter Bone,NA,,NA,NA,NA,1st reading: House of Commons,05.07.2010,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require each elector applying to register to vote to certify their entitlement to vote; and for connected purposes.\r\n        ',Peter Bone,11915,6172,Conservative,11787,2005-05-05,2005,Wellingborough,1413,OK
http://services.parliament.uk//bills/2010-12/electorallawamendment.html,2010-12,20120509,Electoral Law (Amendment) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Peter Bone,NA,,NA,NA,NA,1st reading: House of Commons,05.07.2010,NA,NA,http://www.publications.parliament.uk/pa/cm201011/cmbills/048/11048.1-i.html,http://www.publications.parliament.uk/pa/cm201011/cmbills/048/2011048.pdf,13.10.2010,Bill 48 2010-11 as introduced,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress.," u'\n'  The Bill would amend Schedule 1 of the Representation of the People Act 1983 to provide that at the close of the poll in a general election, by-election or local government election, electors who were entitled to vote and within the precincts of the polling station would have to be issued with a ballot paper and allowed to vote.    It would be the responsibility of the Presiding Officer or Returning Officer to determine the limits of the precincts of a particular polling station.  u'\n'",Peter Bone,11915,6172,Conservative,11787,2005-05-05,2005,Wellingborough,1413,OK
http://services.parliament.uk//bills/2010-12/electoralregisteraccesstopublicservices.html,2010-12,20120509,Electoral Register (Access to Public Services) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Siobhain McDonagh,NA,,NA,NA,NA,1st reading: House of Commons,29.11.2011,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to introduce a requirement that electoral registration be a condition of access to public services; and for connected purposes\r\n        ',Siobhain McDonagh,10381,3824,Labour,13666,1997-05-01,1997,Mitcham and Morden,1133,OK
http://services.parliament.uk//bills/2010-12/electricpersonalvehiclesuseonhighwayshl.html,2010-12,20120509,Electric Personal Vehicles (Use on Highways) Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,Yes,No,No,NA,02.05.2012,Lords,1,Lord McColl of Dulwich,NA,,NA,NA,NA,1st reading: House of Lords,09.02.2011,NA,NA,http://www.publications.parliament.uk/pa/bills/lbill/2010-2011/0046/lbill_2010-20110046_en_1.htm,http://www.publications.parliament.uk/pa/bills/lbill/2010-2011/0046/2011046.pdf,10.02.2011,HL Bill 46 2010-11 (as introduced),, u'\r\n            A Bill to make provision for the use of electric personal vehicles on highways.\r\n        ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2010-12/electricitytransmissionprotectionoflandscape.html,2010-12,20120509,Electricity Transmission (Protection of Landscape) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Tessa Munt,NA,,NA,NA,NA,1st reading: House of Commons,05.07.2011,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to make provision to require factors other than cost to be considered for schemes for the transmission of high voltage electricity where infrastructure would impact on the visual and other amenity of a landscape; to provide that in certain cases such infrastructure be installed by visually unobtrusive works; to require that public consultation be undertaken and inform the selection of the method and technology for the transmission infrastructures used; and for connected purposes\r\n        ',Tessa Munt,24942,6874,Liberal Democrat,800,2010-05-06,2010,Wells,1414,OK
http://services.parliament.uk//bills/2010-12/employmentopportunities.html,2010-12,20120509,Employment Opportunities Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,2,Mr Christopher Chope,NA,,NA,NA,NA,2nd reading: House of Commons,17.06.2011,NA,NA,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0024/cbill_2010-20120024_en_1.htm,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0024/2012024.pdf,16.06.2011,Bill 24 2010-2012 (as introduced),," u'\n'  The stated purpose of the Bill is to introduce more freedom, flexibility and opportunity for those seeking employment in the public and private sectors. It would    reduce restrictions on foreign nationals lawfully resident in the UK that prevent them from working, unless they have been refused leave to remain or are in detention  enable those entitled to the minimum wage to opt out from that entitlement</li><li>remove the entitlement to the minimum wage from those who are receiving a training wage, if they had entered into a written contract of employment offering them a training wage and training from the employer in skills relevant to the employment</li><li>require the Low Pay Commission to institute an enquiry into the impact of the national minimum wage on job creation and access to employment in areas of high unemployment, and to consider whether to reduce the minimum wage in those areas if it is found to have had a negative effect. It would further require the Secretary of State to act on  recommendations by the Commission to reduce the minimum wage.</li></ul> u'\n'",Christopher Chope,10103,941,Conservative,15410,1983-06-09,1983,Christchurch,821,OK
http://services.parliament.uk//bills/2010-12/employmentretention.html,2010-12,20120509,Employment Retention Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,John Robertson,NA,,NA,NA,NA,1st reading: House of Commons,16.11.2010,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to make provision for a statutory right to an employment retention assessment to determine entitlement to a period of rehabilitation leave for newly disabled people and people whose existing impairments change; and for connected purposes\r\n        ',John Robertson,10684,4460,Labour,13611,2000-11-23,2000,Glasgow North West,958,OK
http://services.parliament.uk//bills/2010-12/energyhl.html,2010-12,20120509,Energy Act,Government Bill,G,Yes,Yes,Yes,18.10.2011,10.11.2011,Royal Assent,30,Lord Marland,Chris Huhne,Department for Energy and Climate Change,Department for Energy and Climate Change,NA,NA,Royal Assent,18.10.2011,NA,NA,http://www.legislation.gov.uk/ukpga/2011/16/contents/enacted/data.htm,NA,19.10.2011,Energy Act 2011 c.16,," u'\n'  The flagship policy in the Bill is the 'Green Deal', a scheme whereby householders, private landlords and businesses would be given finance upfront to make energy efficiency improvements, which would then be paid for by energy bill savings. It also introduces a range of other provisions.    Key areas     establishes a new obligation on energy companies to help certain groups of consumers, who need extra support, with saving energy </li><li>facilitates the roll-out of smart meters</li><li>widens access to energy performance certificates</li><li>makes information on energy bills clearer</li><li>introduces measures designed to help improve energy security and to encourage low carbon generation</li><li>grants additional powers to the Coal Authority to charge for certain services. <br/></li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2010-12/energygenerationplanningandrighttoinvest.html,2010-12,20120509,Energy Generation (Planning and Right to Invest) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Gareth Thomas,NA,,NA,NA,NA,1st reading: House of Commons,06.03.2012,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require new energy generation companies to offer a proportion of shares for purchase by residents in local communities; to provide that residents in local communities have the right to invest in ownership of local electricity distribution grids; to establish an agency called Community Power Direct to advise local communities on matters relating to energy generation; to require local planning authorities to consult Community Power Direct when considering planning applications involving energy generation; and for connected purposes.\r\n        ',Gareth Thomas,10594,5151,Labour,3143,1997-05-01,1997,Harrow West,1004,OK
http://services.parliament.uk//bills/2010-12/englishpoliceforces.html,2010-12,20120509,English Police Forces Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,John Mann,NA,,NA,NA,NA,1st reading: House of Commons,31.01.2012,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to reduce the number of police forces in England to ten; and for connected purposes.\r\n        ',John Mann,11093,6311,Labour,8215,2001-06-07,2001,Bassetlaw,693,OK
http://services.parliament.uk//bills/2010-12/epilepsyandrelatedconditionseducationandhealthservices.html,2010-12,20120509,Epilepsy and Related Conditions (Education and Health Services) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,03.05.2012,Commons,1,Valerie Vaz,NA,,NA,NA,NA,1st reading: House of Commons,24.11.2010,NA,NA,http://www.publications.parliament.uk/pa/bills/cbill/2010-2011/0112/cbill_2010-20110112_en_1.htm,http://www.publications.parliament.uk/pa/bills/cbill/2010-2011/0112/2011112.pdf,18.02.2011,Bill 112 2010-11 (as introduced),The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require action plans to be prepared for the provision of education and health services for children and adults with epilepsy and related conditions; to make provision about support for children and adults with epilepsy and related conditions; and for connected purposes.\r\n\r\n        ',Valerie Vaz,24852,14237,Labour,1755,2010-05-06,2010,Walsall South,1397,OK
http://services.parliament.uk//bills/2010-12/equalityanddiversityreform.html,2010-12,20120509,Equality and Diversity (Reform) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,24.10.2011,Commons,2,Mr Philip Davies,NA,,NA,NA,NA,2nd reading: House of Commons,21.10.2011,NA,NA,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0082/cbill_2010-20120082_en_1.htm,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0082/2012082.pdf,19.10.2011,Bill 82 2010-12 as introduced,, u'\r\n            A Bill to prohibit the use of affirmative and positive action in recruitment and appointment processes; to repeal the Sex Discrimination (Election Candidates) Act 2002; and for connected purposes.\r\n        ',Philip Davies,11816,5844,Conservative,9944,2005-05-05,2005,Shipley,1284,OK
http://services.parliament.uk//bills/2010-12/equitablelifepayments.html,2010-12,20120509,Equitable Life (Payments) Act,Government Bill,G,Yes,Yes,Yes,16.12.2010,27.10.2011,Royal Assent,11,Mr Mark Hoban,Lord Sassoon,HM Treasury,HM Treasury,NA,NA,Royal Assent,16.12.2010,NA,NA,http://www.legislation.gov.uk/ukpga/2010/34/contents/enacted/data.htm,NA,23.12.2010,Equitable Life (Payments) Act 2010 c.34,," u'\r\n            The Bill provides the authority for a payments scheme for eligible former and current Equitable Life policyholders in respect of the consequences of maladministration by regulatory bodies as identified by the Ombudsman and accepted by government. Although the precise shape of the payments scheme is as yet unknown, the Bill provides the authority for money to be paid once the scheme is set up and clarifies the tax treatment of future payments.\r\n        '",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2010-12/eradicationofslaveryukcompanysupplychains.html,2010-12,20120509,Eradication of Slavery (UK Company Supply Chains) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,Yes,No,No,NA,03.05.2012,Commons,1,Fiona Mctaggart,NA,,NA,NA,NA,1st reading: House of Commons,28.02.2012,NA,NA,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0311/cbill_2010-20120311_en_1.htm,http://www.publications.parliament.uk/pa/bills/cbill/2010-2012/0311/2012311.pdf,26.04.2012,Bill 311 2010-12 (as introduced),The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require retailers and manufacturers in the UK to make annual statements of measures taken by them to eradicate slavery and human trafficking and exploitation from their direct supply chains; to require large retailers and manufacturers to provide customers with information about measures taken by them to eliminate slavery and human trafficking and exploitation; to provide victims of slavery with necessary protections and rights; and for connected purposes.\r\n        ',Fiona Mactaggart,10402,3291,Labour,5523,1997-05-01,1997,Slough,1290,OK
http://services.parliament.uk//bills/2010-12/estatesofdeceasedpersonsforfeitureruleandlawofsuccession.html,2010-12,20120509,Estates of Deceased Persons (Forfeiture Rule and Law of Succession) Act,Private Members' Bill (Ballot Bill),PMB-C,Yes,Yes,Yes,12.07.2011,20.10.2011,Royal Assent,10,Mr Greg Knight,Lord Hunt of Wirral,,,NA,NA,Royal Assent,12.07.2011,NA,NA,http://www.legislation.gov.uk/ukpga/2011/7/contents/data.htm,NA,14.07.2011,Estates of Deceased Persons (Forfeiture Rule and Law of Succession) Act 2011 c.7,," u'\n'  The Bill would give general effect, with modifications, to the recommendations of the Law Commission in its 2005 report, 'The Forfeiture Rule and the Law of Succession', which were accepted by the Labour Government in 2006. Similar provisions to those contained in the Bill were included in the Draft Civil Law Reform Bill which the Labour Government published for consultation in December 2009. The Coalition Government has announced that it does not intend to proceed with that draft Bill.   The Bill would, in certain circumstances, protect the inheritance rights of the descendants of people who have    forfeited their inheritance by killing the deceased; or  decided not to accept their own inheritance.   <p>The Ministry of Justice has indicated that it will support the Bill and has assisted with drafting both the Bill and the Explanatory Notes published with it.</p> u'\n'",Greg Knight,11026,5888,Conservative,13486,1983-06-09,1983,East Yorkshire,1465,OK
http://services.parliament.uk//bills/2010-12/europeancommunitiesact1972repeal.html,2010-12,20120509,European Communities Act 1972 (Repeal) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Philip Hollobone,NA,,NA,NA,NA,1st reading: House of Commons,05.07.2010,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to repeal the European Communities Act 1972 and related legislation; and for connected purposes.\r\n        ',Philip Hollobone,11661,5964,Conservative,9094,2005-05-05,2005,Kettering,1053,OK
http://services.parliament.uk//bills/2010-12/europeanconventiononhumanrightstemporarywithdrawal.html,2010-12,20120509,European Convention on Human Rights (Temporary Withdrawal) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Peter Bone,NA,,NA,NA,NA,1st reading: House of Commons,21.02.2012,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to make provision for the temporary withdrawal of the United Kingdom from the European Convention on Human Rights.\r\n        ',Peter Bone,11915,6172,Conservative,11787,2005-05-05,2005,Wellingborough,1413,OK
http://services.parliament.uk//bills/2010-12/europeanconventiononhumanrightswithdrawal.html,2010-12,20120509,European Convention on Human Rights (Withdrawal) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Peter Bone,NA,,NA,NA,NA,1st reading: House of Commons,24.03.2011,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to make provision for the withdrawal of the United Kingdom from the European Convention on Human Rights\r\n        ',Peter Bone,11915,6172,Conservative,11787,2005-05-05,2005,Wellingborough,1413,OK
http://services.parliament.uk//bills/2010-12/europeanunion.html,2010-12,20120509,European Union Act,Government Bill,G,Yes,Yes,Yes,19.07.2011,10.11.2011,Royal Assent,30,William Hague,Lord Howell of Guildford,Foreign and Commonwealth Office,Foreign and Commonwealth Office,NA,NA,Royal Assent,19.07.2011,NA,NA,http://www.legislation.gov.uk/ukpga/2011/12/contents/enacted/data.htm,NA,21.07.2011,European Union Act 2011 c.12,," u'\n'  The Bill aims to strengthen the UK procedures for agreeing to or ratifying certain EU decisions and Treaty changes. The Bill has been drafted in the context of new EU methods of approving Treaty changes and calls for more public and/or parliamentary involvement in such decisions.    Key areas     Provides for a referendum throughout the United Kingdom on any proposed EU treaty or Treaty change which would transfer powers from the UK to the EU</li><li>Ensures that an Act of Parliament would have to be passed before a ‘ratchet clause’ or a passerelle (bridging clause) in the European Union Treaty could be used. In addition, if the passerelle involved a transfer of power or competence from the UK to the EU, this would also be subject to a referendum before the Government could agree to its use</li><li>Enables the UK to ratify a Protocol to allow additional European Parliament seats for the UK and 11 other Member States during the current European Parliament term, and to legislate for the extra UK seat</li><li>Provides for a clause that affirms that EU law takes effect in the UK only because Parliament wills that it should. This confirms the principle that Parliament is sovereign. </li></ul> u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2010-12/europeanunionauditofbenefitsandcostsofukmembership.html,2010-12,20120509,European Union (Audit of Benefits and Costs of UK Membership) Bill,Private Members' Bill (Presentation Bill),PMB-C,Yes,No,No,NA,02.05.2012,Commons,1,Mr Philip Hollobone,NA,,NA,NA,NA,1st reading: House of Commons,05.07.2010,NA,NA,NA,NA,NA,NA,The Bill failed to complete its passage through Parliament before the end of the session. This means the Bill will make no further progress., u'\r\n            A Bill to require the Secretary of State to commission an independent audit of the economic costs and benefits of the United Kingdom\u2019s membership of the European Union; and for connected purposes. \r\n        ',Philip Hollobone,11661,5964,Conservative,9094,2005-05-05,2005,Kettering,1053,OK
