BillURL,SessionYr,BillName,BillCat,UKPB_Bill,UKPB_Act,RoyalAssent,RoyalAssentDate,StageName,StageDate,StageNumber,NumberofStages,firststage,firststagedate,StageLink
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,1st Reading: House of Lords,03.03.2009,23,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90303-0002.htm#09030336000494
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,2nd Reading: House of Lords,18.03.2009,24,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90318-0004.htm#09031886000446
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Committee: 1st sitting: House of Lords,29.04.2009,25,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90429-gc0001.htm#09042974000528
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Committee: 2nd sitting: House of Lords,30.04.2009,26,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90430-gc0001.htm#09043028000584
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Committee: 3rd sitting: House of Lords,05.05.2009,27,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90505-gc0001.htm#09050556000569
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Committee: 4th sitting: House of Lords,07.05.2009,28,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90506-gc0001.htm#09050667000143
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Committee: 5th sitting: House of Lords,13.05.2009,29,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/index/090513.html#start_grand
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Report: 1st sitting: House of Lords,15.06.2009,30,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90615-0002.htm#0906159000913
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Report: 2nd sitting: House of Lords,17.06.2009,31,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90617-0002.htm#09061789000954
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,3rd Reading: House of Lords,09.07.2009,32,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90709-0004.htm#09070982000982
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Ping Pong: House of Commons,13.07.2009,33,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090713/debtext/90713-0009.htm#09071325000001
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Programme motion: House of Commons,13.07.2009,34,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090713/debtext/90713-0009.htm#09071325000002
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Carry Over motion: House of Commons,13.07.2009,35,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090713/debtext/90713-0007.htm#0907134000001
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Ping Pong: House of Commons,20.07.2009,36,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090720/debtext/90720-0019.htm#0907217000002
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Ping Pong: House of Lords,20.07.2009,37,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90720-0004.htm#0907208000719
http://services.parliament.uk//bills/2007-08/politicalpartiesandelections.html,2007-08,Political Parties and Elections Act,G,Yes,Yes,Yes,21.07.2009,Royal Assent,21.07.2009,38,38,1st Reading: House of Commons,17.07.2008,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90721-0011.htm#09072152000538
http://services.parliament.uk//bills/2007-08/powersofentryetchl.html,2007-08,Powers of Entry etc. Bill [HL],PMB-L,Yes,No,No,NA,1st Reading: House of Lords,07.11.2007,1,5,1st Reading: House of Lords,07.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/71107-0001.htm#07110718000006
http://services.parliament.uk//bills/2007-08/powersofentryetchl.html,2007-08,Powers of Entry etc. Bill [HL],PMB-L,Yes,No,No,NA,2nd Reading: House of Lords,14.12.2007,2,5,1st Reading: House of Lords,07.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/71214-0004.htm#07121438000005
http://services.parliament.uk//bills/2007-08/powersofentryetchl.html,2007-08,Powers of Entry etc. Bill [HL],PMB-L,Yes,No,No,NA,Committee: 1st sitting: House of Lords,26.06.2008,3,5,1st Reading: House of Lords,07.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80626-0017.htm#080626100000002
http://services.parliament.uk//bills/2007-08/powersofentryetchl.html,2007-08,Powers of Entry etc. Bill [HL],PMB-L,Yes,No,No,NA,Report stage: House of Lords,10.07.2008,4,5,1st Reading: House of Lords,07.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80710-0002.htm#08071090000010
http://services.parliament.uk//bills/2007-08/powersofentryetchl.html,2007-08,Powers of Entry etc. Bill [HL],PMB-L,Yes,No,No,NA,3rd Reading: House of Lords,17.07.2008,5,5,1st Reading: House of Lords,07.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80717-0002.htm#08071786000002
http://services.parliament.uk//bills/2007-08/presscomplaintscommissionbreachesofcodeofpractice.html,2007-08,Press Complaints Commission (Breaches of Code of Practice) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,15.07.2008,1,1,1st Reading: House of Commons,15.07.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080715/debtext/80715-0004.htm#08071582000003
http://services.parliament.uk//bills/2007-08/privateequitytransferofundertakingsandprotectionofemployment.html,2007-08,Private Equity (Transfer of Undertakings and Protection of Employment) Bill,PMB-C,Yes,No,No,NA,1st Reading : 1st Sitting: House of Commons,05.12.2007,1,2,1st Reading : 1st Sitting: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071205/debtext/71205-0007.htm#07120549000013
http://services.parliament.uk//bills/2007-08/privateequitytransferofundertakingsandprotectionofemployment.html,2007-08,Private Equity (Transfer of Undertakings and Protection of Employment) Bill,PMB-C,Yes,No,No,NA,2nd Reading: House of Commons,07.03.2008,2,2,1st Reading : 1st Sitting: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080307/debtext/80307-0001.htm#08030755000002
http://services.parliament.uk//bills/2007-08/protectionofbatsandnewts.html,2007-08,Protection of Bats and Newts Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,24.06.2008,1,1,1st Reading: House of Commons,24.06.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080624/debtext/80624-0004.htm#08062489000002
http://services.parliament.uk//bills/2007-08/publiccontractsuktaxrequirements.html,2007-08,Public Contracts (UK Tax Requirements) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,08.07.2008,1,1,1st Reading: House of Commons,08.07.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080708/debtext/80708-0004.htm#08070839000001
http://services.parliament.uk//bills/2007-08/publicsectorbuildingsenergyperformance.html,2007-08,Public Sector Buildings (Energy Performance) Bill,PMB-C,Yes,No,No,NA,1st Reading : 1st Sitting: House of Commons,05.12.2007,1,1,1st Reading : 1st Sitting: House of Commons,05.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071205/debtext/71205-0008.htm
http://services.parliament.uk//bills/2007-08/racerelationselectioncandidates.html,2007-08,Race Relations (Election Candidates) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,06.02.2008,1,1,1st Reading: House of Commons,06.02.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080206/debtext/80206-0006.htm#08020693000003
http://services.parliament.uk//bills/2007-08/rapedefences.html,2007-08,Rape (Defences) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,15.10.2008,1,1,1st Reading: House of Commons,15.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081015/debtext/81015-0003.htm#08101539000002
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Petition to introduce a Private Bill presented to Parliament,27.11.2007,1,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld200708/minutes/071128/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,1st reading: House of Commons,22.01.2008,2,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmvote/80122v01.htm
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,2nd reading - 1st day: House of Commons,12.06.2008,3,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080612/debtext/80612-0014.htm#column_519
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,2nd reading - 2nd day: House of Commons,29.10.2008,4,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081029/debtext/81029-0013.htm#08102932000002
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,2nd reading - 3rd day: House of Commons,03.06.2009,5,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090603/debtext/90603-0012.htm#09060344000002
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Unopposed Bill Committee - 1st day: House of Commons,08.07.2009,6,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200809/cmprbill/ubc/080709/ubc080709.htm
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Motion to carry-over Bill to next session: House of Commons,12.11.2009,7,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200809/cmvote/91112v01.htm
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Bill reintroduced: House of Commons,03.12.2009,8,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200910/cmvote/vp091203.pdf
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Report stage (debate): House of Commons,28.01.2010,9,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100128/debtext/100128-0012.htm#10012853000001
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,3rd reading: House of Commons,28.01.2010,10,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100128/debtext/100128-0012.htm#10012853000001
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,1st reading: House of Lords,28.01.2010,11,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld200910/minutes/100201/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Bill reintroduced: House of Commons,28.06.2010,12,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/cm201011/cmvote/100628v01.htm
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Bill reintroduced: House of Lords,28.06.2010,13,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld201011/minutes/100629/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,2nd reading: House of Lords,19.10.2010,14,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101019-0001.htm#10101930000473
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Instruction to Committee on the Bill: House of Lords,19.10.2010,15,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld201011/minutes/101020/ldordpap.htm#minproc
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,"Uncorrected Transcript of Day 1 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",02.11.2011,16,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/privbill/uncorr1.htm
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,"Uncorrected Transcript of Day 2 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",03.11.2011,17,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/privbill/uncorr2.htm
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,"Uncorrected Transcript of Day 3 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",09.11.2011,18,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/privbill/201012/reading/clnr09112011.htm
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,Committee stage: House of Lords,24.11.2011,19,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,NA
http://services.parliament.uk//bills/2007-08/readingboroughcouncil.html,2007-08,Reading Borough Council Bill,PB,No,No,No,NA,3rd reading: House of Lords,Date to be announced,20,20,Petition to introduce a Private Bill presented to Parliament,27.11.2007,NA
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,1st Reading: House of Lords,08.11.2007,1,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/71108-0001.htm#07110855000003
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,2nd Reading: House of Lords,28.11.2007,2,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/71128-0004.htm#07112861000003
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee stage: 1st sitting: House of Lords,21.01.2008,3,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80121-gc0001.htm#08012111000002
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee stage: 2nd sitting: House of Lords,23.01.2008,4,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80123-gc0001.htm#08012365000002
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee stage: 3rd sitting: House of Lords,28.01.2008,5,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80128-gc0001.htm#0801289000002
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee stage: 4th sitting: House of Lords,30.01.2008,6,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80130-gc0001.htm#080130100000003
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee stage: 5th sitting: House of Lords,06.02.2008,7,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80206-gc0001.htm#080206107000003
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Report Stage :1st sitting: House of Lords,19.03.2008,8,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80319-0004.htm#08031957000001
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Report Stage: House of Lords,31.03.2008,9,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80331-0012.htm#08033136000001
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,3rd Reading: House of Lords,28.04.2008,10,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80428-0002.htm#0804285000003
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,1st Reading: House of Commons,29.04.2008,11,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,2nd Reading: House of Commons,21.05.2008,12,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080521/debtext/80521-0004.htm#08052165000002
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Programme motion: House of Commons,21.05.2008,13,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080521/debtext/80521-0011.htm#08052165000013
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Money resolution: House of Commons,21.05.2008,14,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080521/debtext/80521-0011.htm#08052165000014
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee: 1st sitting: House of Commons,17.06.2008,15,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/regenf/080617/am/80617s01.htm
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee: 2nd sitting: House of Commons,17.06.2008,16,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/regenf/080617/pm/80617s01.htm
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee: 3rd sitting: House of Commons,19.06.2008,17,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/regenf/080619/am/80619s01.htm
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Committee: 4th sitting: House of Commons,19.06.2008,18,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmpublic/regenf/080619/pm/80619s01.htm
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Report stage: House of Commons,10.07.2008,19,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080710/debtext/80710-0008.htm#08071081000001
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,3rd Reading: House of Commons,10.07.2008,20,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080710/debtext/80710-0013.htm#08071081000003
http://services.parliament.uk//bills/2007-08/regulatoryenforcementandsanctionshl.html,2007-08,Regulatory Enforcement and Sanctions [HL] Act,G,Yes,Yes,Yes,21.07.2008,Royal Assent,21.07.2008,21,21,1st Reading: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80721-0012.htm#08072139000002
http://services.parliament.uk//bills/2007-08/remembrancedaybankholiday.html,2007-08,Remembrance Day Bank Holiday Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,11.11.2008,1,1,1st Reading: House of Commons,11.11.2008,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2007-08/retaildevelopmenthl.html,2007-08,Retail Development Bill [HL],PMB-L,Yes,No,No,NA,1st Reading: House of Lords,22.01.2008,1,4,1st Reading: House of Lords,22.01.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80122-0002.htm#08012268000002
http://services.parliament.uk//bills/2007-08/retaildevelopmenthl.html,2007-08,Retail Development Bill [HL],PMB-L,Yes,No,No,NA,2nd Reading: House of Lords,22.02.2008,2,4,1st Reading: House of Lords,22.01.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80222-0001.htm#08022279000003
http://services.parliament.uk//bills/2007-08/retaildevelopmenthl.html,2007-08,Retail Development Bill [HL],PMB-L,Yes,No,No,NA,Order of Commitment discharged: House of Lords,25.03.2008,3,4,1st Reading: House of Lords,22.01.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80325-0002.htm#0803256000005
http://services.parliament.uk//bills/2007-08/retaildevelopmenthl.html,2007-08,Retail Development Bill [HL],PMB-L,Yes,No,No,NA,3rd Reading: House of Lords,08.07.2008,4,4,1st Reading: House of Lords,22.01.2008,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/80708-0002.htm#08070843000004
http://services.parliament.uk//bills/2007-08/righttoroammobilephones.html,2007-08,Right to Roam (Mobile Phones) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,29.04.2008,1,1,1st Reading: House of Commons,29.04.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080429/debtext/80429-0004.htm#08042962000004
http://services.parliament.uk//bills/2007-08/roadtrafficaccidentcompensation.html,2007-08,Road Traffic (Accident Compensation) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,19.11.2008,1,1,1st Reading: House of Commons,19.11.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081119/debtext/81119-0004.htm#08111982000005
http://services.parliament.uk//bills/2007-08/roadtrafficcongestionreduction.html,2007-08,Road Traffic (Congestion Reduction) Bill,PMB-C,Yes,No,No,NA,1st Reading : 1st Sitting: House of Commons,10.12.2007,1,2,1st Reading : 1st Sitting: House of Commons,10.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071210/debtext/71210-0004.htm#0712105000009
http://services.parliament.uk//bills/2007-08/roadtrafficcongestionreduction.html,2007-08,Road Traffic (Congestion Reduction) Bill,PMB-C,Yes,No,No,NA,2nd Reading: House of Commons,13.06.2008,2,2,1st Reading : 1st Sitting: House of Commons,10.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080613/debtext/80613-0010.htm#08061362000014
http://services.parliament.uk//bills/2007-08/roadtrafficprohibitionofantidetectiondevices.html,2007-08,Road Traffic (Prohibition of Anti-Detection Devices) Bill,PMB-C,Yes,No,No,NA,1st Reading : 1st Sitting: House of Commons,18.12.2007,1,1,1st Reading : 1st Sitting: House of Commons,18.12.2007,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm071218/debtext/71218-0006.htm#07121855000009
http://services.parliament.uk//bills/2007-08/roadtrafficsafety.html,2007-08,Road Traffic (Safety) Bill,PMB-C,Yes,No,No,NA,1st Reading: House of Commons,22.04.2008,1,1,1st Reading: House of Commons,22.04.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080422/debtext/80422-0003.htm#08042260000001
http://services.parliament.uk//bills/2007-08/runawayandmissingchildren.html,2007-08,Runaway and Missing Children Bill,PMB-C,Yes,No,No,NA,1st Reading : 1st Sitting: House of Commons,09.01.2008,1,2,1st Reading : 1st Sitting: House of Commons,09.01.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080109/debtext/80109-0004.htm#08010972000002
