BillURL,SessionYr,DateAccessed,BillName,BillType,BillCat,LastChange,Stage,Sponsor1,Sponsor2,Sponsor1Inst,Sponsor2Inst,Agent,Promoter,LastStg,LastStgDate,NextStg,NextStgDate,BillTxtLnk1,BillTxtLnk2,BillTxtDate,BillTxtTitle,LatestNews,Summary,mpnameuseful,mpid_twfy,mpid_grdn,mpparty,mpmajority,mpentered,mpyearentered,mpconstituency,constid_grdn,mpmatch
http://services.parliament.uk//bills/2007-08/criminalevidencewitnessanonymity.html,2007-08,20120508,Criminal Evidence (Witness Anonymity) Act,Government Bill,G,24.02.2009,Royal Assent,Mr Jack Straw,Lord Hunt of Kings Heath,Ministry of Justice,Ministry of Justice,NA,NA,Royal Assent,21.07.2008,,,http://www.opsi.gov.uk/acts/acts2008/ukpga_20080015_en_1,,29.07.2008,"Criminal Evidence (Witness Anonymity) Act 2008 c.15 - html version
",This Bill would abolish the common law rules relating to anonymity orders for witnesses in criminal trials and replace them with statutory powers.," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/criminaljusticeraves.html,2007-08,20120508,Criminal Justice (Raves) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,30.10.2008,Commons,Christopher Fraser,NA,,NA,NA,NA,1st Reading: House of Commons,20.02.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/069/08069.i-i.html,,04.06.2008,Bill as ordered by the House of Commons - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Christopher Fraser,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2007-08/criminaljusticeandimmigration.html,2007-08,20120508,Criminal Justice and Immigration Act,Government Bill,G,25.02.2009,Royal Assent,David Hanson,Lord Hunt of Kings Heath,Ministry of Justice,Ministry of Justice,NA,NA,Royal Assent,08.05.2008,,,http://www.opsi.gov.uk/acts/acts2008/ukpga_20080004_en_1,,08.05.2008,Criminal Justice and Immigration Act 2008 ch. 4 - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,20120508,Crossrail  Act,Hybrid Bill,O,14.07.2009,Royal Assent,Douglas Alexander,Lord Bassam of Brighton,Department for Transport,Department for Transport,NA,NA,Royal Assent,22.07.2008,,,,,,,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bills          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/crownemploymentnationality.html,2007-08,20120508,Crown Employment (Nationality) Bill,Private Members' Bill (Presentation Bill),PMB-C,30.10.2008,Commons,Andrew Dismore,NA,,NA,NA,NA,1st Reading: House of Commons,10.12.2007,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/043/08043.i-i.html,,20.05.2008,Bill as introduced - html version,"This Bill is designed to liberalise the nationality requirements for civil servants. Its provisions would amend the Act of Settlement 1701 and the Aliens (Restrictions) Act 1919. These Acts, combined with EC legislation, have led to the restriction of recruitment to certain areas of the Civil Service to UK nationals."," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Andrew Dismore,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2007-08/disabledpersonsindependentlivinghl.html,2007-08,20120508,Disabled Persons (Independent Living) Bill [HL],Private Members' Bill (Starting in the House of Lords),PMB-L,23.06.2008,Commons,Lord Ashley of Stoke,Roger Berry,,,NA,NA,1st Reading: House of Commons,04.03.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/084/08084.i-ii.html,,12.05.2008,Bill as introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/disqualificationfromparliamenttaxationstatus.html,2007-08,20120508,Disqualification from Parliament (Taxation Status) Bill,Private Members' Bill (Ballot Bill),PMB-C,16.06.2008,Commons,Gordon Prentice,NA,,NA,NA,NA,2nd Reading : 1st Sitting: House of Commons,25.01.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/024/08024.i-i.html,,07.12.2007,Bill as introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Gordon Prentice,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2007-08/dnadatabaseremovalofsamples.html,2007-08,20120508,DNA Database (Removal of Samples) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,16.10.2008,Commons,Jenny Willott,NA,,NA,NA,NA,1st Reading: House of Commons,11.06.2008,,,,,,,to require the removal from the DNA Database of DNA samples taken from individuals who are not charged or are acquitted; and for connected purposes," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Jenny Willott,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2007-08/dormantbankandbuildingsocietyaccountshl.html,2007-08,20120508,Dormant Bank and Building Society Accounts [HL] Act,Government Bill,G,25.02.2009,Royal Assent,Lord Davies of Oldham,Angela Eagle,HM Treasury,HM Treasury,NA,NA,Royal Assent,26.11.2008,,,,,,,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/drivinginstructorsconvictedofsexualoffencessuspension.html,2007-08,20120508,Driving Instructors Convicted of Sexual Offences (suspension)  Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,28.10.2008,Commons,Willie Rennie,NA,,NA,NA,NA,1st Reading: House of Commons,21.10.2008,,,,,,,to make provision for the immediate suspension from the Register of Approved Driving Instructors of driving instructors convicted of sexual offences; and for connected purposes," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Willie Rennie,NA,NA,NA,NA,NA,NA,NA,NA,MPNotFound
http://services.parliament.uk//bills/2007-08/drugsreclassification.html,2007-08,20120508,Drugs (Reclassification) Bill,Private Members' Bill (Presentation Bill),PMB-C,30.10.2008,Commons,Christopher Chope,NA,,NA,NA,NA,1st Reading: House of Commons,10.12.2007,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/037/08037.1-i.html,,19.02.2008,Bill as introduced - html version,The Bill would provide for the reclassification of cannabis as a Class B drug under the Misuse of Drugs Act 1971.," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Christopher Chope,10103,941,Conservative,15410,1983-06-09,1983,Christchurch,821,OK
http://services.parliament.uk//bills/2007-08/drugsroadsidetesting.html,2007-08,20120508,Drugs (Roadside Testing) Bill,Private Members' Bill (Presentation Bill),PMB-C,30.10.2008,Commons,Christopher Chope,NA,,NA,NA,NA,1st Reading: House of Commons,10.12.2007,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/038/08038.1-i.html,,07.05.2008,Bill as introduced - html version,The Bill would make provision for roadside testing for illegal drugs.," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Christopher Chope,10103,941,Conservative,15410,1983-06-09,1983,Christchurch,821,OK
http://services.parliament.uk//bills/2007-08/educationchildrenwithautism.html,2007-08,20120508,Education (Children with Autism) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,16.10.2008,Commons,Lee Scott,NA,,NA,NA,NA,1st Reading: House of Commons,16.01.2008,,,,,,,A Bill to make provision about education and training of children with autism and Asperger's syndrome; and for connected purposes," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Lee Scott,11651,6169,Conservative,5404,2005-05-05,2005,Ilford North,1040,OK
http://services.parliament.uk//bills/2007-08/educationandskills.html,2007-08,20120508,Education and Skills Act,Government Bill,G,25.02.2009,Royal Assent,Ed Balls,Lord Adonis,"Department for Children, Schools and Families","Department for Children, Schools and Families",NA,NA,Royal Assent,26.11.2008,,,,,,,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/employment.html,2007-08,20120508,Employment Act,Government Bill,G,25.02.2009,Royal Assent,Lord Jones of Birmingham,Pat McFadden,"Business, Enterprise and Regulatory Reform","Business, Enterprise and Regulatory Reform",NA,NA,Royal Assent,13.11.2008,,,http://www.opsi.gov.uk/acts/acts2008/ukpga_20080024_en_1,,14.11.2008,Employment Act 2008. c.24. HTML version.,The Bill contains proposals to reform existing law covering industrial relations and employment protection.," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/employmentretention.html,2007-08,20120508,Employment Retention Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,30.10.2008,Commons,John Robertson,NA,,NA,NA,NA,1st Reading: House of Commons,29.01.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/060/08060.1-i.html,,26.02.2008,Bill as introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",John Robertson,10684,4460,Labour,13611,2000-11-23,2000,Glasgow North West,958,OK
http://services.parliament.uk//bills/2007-08/energy.html,2007-08,20120508,Energy Act,Government Bill,G,12.03.2009,Royal Assent,John Hutton,Lord Jones of Birmingham,"Business, Enterprise and Regulatory Reform","Business, Enterprise and Regulatory Reform",NA,NA,Royal Assent,26.11.2008,,,,,,,The Energy Bill contains the legislative provisions required to implement UK energy policy following the publication of the Energy Review 2006 and the Energy White Paper 2007.," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/energysavingdaylight.html,2007-08,20120508,Energy Saving (Daylight) Bill,Private Members' Bill (Ballot Bill),PMB-C,17.03.2008,Commons,Tim Yeo,NA,,NA,NA,NA,2nd Reading: House of Commons,07.03.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/021/08021.i-i.html,,23.01.2008,Bill as introduced - html version,"A Bill to advance time by one hour throughtout the year to create lighter evenings, for an experimental period; and for connected purposes"," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Tim Yeo,10658,5714,Conservative,8689,1983-06-09,1983,South Suffolk,1307,OK
http://services.parliament.uk//bills/2007-08/environmentalprotectionairports.html,2007-08,20120508,Environmental Protection (Airports) Bill,Private Members' Bill (Ballot Bill),PMB-C,30.10.2008,Commons,Justine Greening,NA,,NA,NA,NA,1st Reading: House of Commons,05.12.2007,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/034/08034.i-i.html,,12.03.2008,Bill as introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Justine Greening,11771,5881,Conservative,10053,2005-05-05,2005,Putney,1234,OK
http://services.parliament.uk//bills/2007-08/environmentalprotectiontransfersatsea.html,2007-08,20120508,Environmental Protection (Transfers at Sea) Bill,Private Members' Bill (Ballot Bill),PMB-C,20.06.2008,Commons,Mark Lazarowicz,NA,,NA,NA,NA,2nd Reading: House of Commons,25.01.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/020/08020.i-i.html,,16.01.2008,Bill as introduced - html version,A Bill to make provision about provision about transfers of cargo at sea; to provide for environmental safeguards in relation to such transfers; and for connected purposes," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Mark Lazarowicz,11038,11032,Labour,1724,2001-06-07,2001,Edinburgh North and Leith,917,OK
http://services.parliament.uk//bills/2007-08/environmentalprotectionact1990amendment.html,2007-08,20120508,Environmental Protection Act 1990 (Amendment) Bill,"Private Members' Bill (under the Ten Minute Rule, SO No 23)",PMB-C,30.10.2008,Commons,Bernard Jenkin,NA,,NA,NA,NA,1st Reading: House of Commons,11.03.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/086/08086.1-i.html,,24.04.2008,Bill as introduced - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Bernard Jenkin,10312,2711,Conservative,11447,1992-04-09,1992,Harwich and North Essex,1498,OK
http://services.parliament.uk//bills/2007-08/europeancommunitiesfinance.html,2007-08,20120508,European Communities (Finance) Act,Government Bill,G,24.02.2009,Royal Assent,Alistair Darling,Lord Davies of Oldham,HM Treasury,HM Treasury,NA,NA,Royal Assent,19.02.2008,,,http://www.opsi.gov.uk/acts/acts2008/ukpga_20080001_en_1,,06.03.2008,European Communities (Finance) Act 2008 c.1 - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/europeanunionamendment.html,2007-08,20120508,European Union (Amendment) Act,Government Bill,G,23.02.2009,Royal Assent,David Miliband,Baroness Ashton of Upholland,Foreign and Commonwealth Office,Office of the Leader of the House of Lords,NA,NA,Royal Assent,19.06.2008,,,http://www.opsi.gov.uk/acts/acts2008/ukpga_20080007_en_1,,19.06.2008,European Union (Amendment) Act 2008 (c. 7) - html version,," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'    Human rights    u'\n'       Do you have expertise or a special interest in human rights? The Joint Committee on Human Rights scrutinises the human rights implications of Government Bills.     u'\n'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://services.parliament.uk//bills/2007-08/europeanunionauditofbenefitsandcostsofukmembership.html,2007-08,20120508,European Union (Audit of Benefits and Costs of UK Membership) Bill,Private Members' Bill (Presentation Bill),PMB-C,23.07.2008,Commons,Christopher Chope,NA,,NA,NA,NA,2nd Reading: House of Commons,20.06.2008,,,http://www.publications.parliament.uk/pa/cm200708/cmbills/041/2008041.pdf,,17.06.2008,,The Bill would establish a Commission to carry out regular audits of the costs and benefits of the UK’s membership of the European Union.," u'\n'            Keep up to date with the progress of Bills going through Parliament.          Sign up for email alerts or use our RSS feeds.        u'\n'      RSS feed for this Bill      u'\n'  Related information  u'\n'              Public Bill workshops           u'\n'        Want to learn more about engaging with Parliament’s scrutiny of legislation?       The Houses of Parliament’s Outreach Service holds free regular workshops open to anyone interested in engaging with Public Bills.    u'\n'              Guide to the passage of a Bill          u'\n'        Find out what happens at each stage of a Public Bill’s journey through Parliament      with the Passage of a Bill guide.    u'\n'              When does a Bill become law?          u'\n'        Explanation of what happens after Bills have been passed, and when laws may change.    u'\n'",Christopher Chope,10103,941,Conservative,15410,1983-06-09,1983,Christchurch,821,OK
